run,step,time_ns_within_run,potential_energy_kj_mol,temperature_k
run_002,4870000,19.48,-399378.6064574609,302.8861117494165
run_002,4880000,19.52,-398521.1120512469,305.84346985751836
run_002,4890000,19.56,-399959.0122695812,305.35972951393865
run_002,4900000,19.6,-400172.14892762573,300.81720366118554
run_002,4910000,19.64,-399485.3973135506,302.7957082479279
run_002,4920000,19.68,-400161.0256116716,302.33805697539515
run_002,4930000,19.72,-401108.9566999192,305.44494679242393
run_002,4940000,19.76,-399770.4696382403,298.3617245141723
run_002,4950000,19.8,-399779.8287662028,301.31492311346955
run_002,4960000,19.84,-400123.99013273744,301.39785002951174
run_002,4970000,19.88,-400035.5018398296,298.4200102894477
run_002,4980000,19.92,-399691.4356703565,299.2634954926202
run_002,4990000,19.96,-400073.4103415231,302.4915112590809
run_002,5000000,20.0,-399889.1030393762,303.3972574642978
run_002,5010000,20.04,-399702.87511419295,301.52800579869046
run_002,5020000,20.08,-399550.8368139474,302.64291211436944
run_002,5030000,20.12,-400670.93117045425,300.704686315419
run_002,5040000,20.16,-399659.2876386179,299.9407319736318
run_002,5050000,20.2,-400057.8331668868,300.57563623845425
run_002,5060000,20.24,-399922.72956441925,303.96732077857666
run_002,5070000,20.28,-399932.74137712736,301.51963412907094
run_002,5080000,20.32,-398988.58823080873,301.69014766405684
run_002,5090000,20.36,-400254.17018309,299.75534424576847
run_002,5100000,20.4,-400282.41198129137,302.43267263769854
run_002,5110000,20.44,-400367.66473169555,300.3099015430478
run_002,5120000,20.48,-400430.27577567194,300.4168904277448
run_002,5130000,20.52,-401052.19519901555,303.33281140383065
run_002,5140000,20.56,-400049.8385324683,305.43028320758725
run_002,5150000,20.6,-400988.32627092046,303.47397144313817
run_002,5160000,20.64,-400095.7271543313,300.59385383397847
run_002,5170000,20.68,-400869.7940142602,302.0853536525095
run_002,5180000,20.72,-400692.37593469257,302.24533678545833
run_002,5190000,20.76,-399012.9265349326,302.022197566292
run_002,5200000,20.8,-400393.6791796633,302.985860982713
run_002,5210000,20.84,-399787.7946261596,302.37372871229576
run_002,5220000,20.88,-399185.4312113144,300.42136584861055
run_002,5230000,20.92,-399600.62578088907,300.04837900845615
run_002,5240000,20.96,-400795.4310879919,299.9368620508832
run_002,5250000,21.0,-400764.788413943,300.89581311239255
run_002,5260000,21.04,-400013.4446932783,300.42441966520136
run_002,5270000,21.08,-399964.2994255589,300.780452558076
run_002,5280000,21.12,-399977.2461705948,301.3221101128599
run_002,5290000,21.16,-400294.58529021405,301.89109406093
run_002,5300000,21.2,-400170.60371416854,299.201576728642
run_002,5310000,21.24,-401303.3452696109,302.07882480324656
run_002,5320000,21.28,-399828.2715350271,303.0173205587989
run_002,5330000,21.32,-398866.1948036817,302.355616420792
run_002,5340000,21.36,-399045.2168569949,299.17912064629786
run_002,5350000,21.4,-401428.07610060344,302.2613429965548
run_002,5360000,21.44,-400508.5608129988,304.73430261094956
run_002,5370000,21.48,-399828.2812787653,302.15293250758276
run_002,5380000,21.52,-400196.6701090608,300.87072442953917
run_002,5390000,21.56,-400187.1525489716,302.1890254605649
run_002,5400000,21.6,-400161.0401886527,301.9611475604819
run_002,5410000,21.64,-399979.2839936253,301.6599517362154
run_002,5420000,21.68,-399606.1133063496,301.85518538998343
run_002,5430000,21.72,-400093.4697066874,301.2504770530024
run_002,5440000,21.76,-399540.1840490799,304.3755581395504
run_002,5450000,21.8,-399979.484469397,300.09781924602044
run_002,5460000,21.84,-399847.624955324,303.0264820085711
run_002,5470000,21.88,-399502.14994462626,303.83863926568324
run_002,5480000,21.92,-400869.0994132918,302.79610313800424
run_002,5490000,21.96,-400210.89655906125,302.3901824654788
run_002,5500000,22.0,-401082.6884952162,301.82854347282955
run_002,5510000,22.04,-399401.37819786766,301.37507803510647
run_002,5520000,22.08,-400851.0701995874,301.13774909919516
run_002,5530000,22.12,-400030.10748087475,302.50396345948974
run_002,5540000,22.16,-402386.6338087653,299.0701046592087
run_002,5550000,22.2,-399680.31046096934,302.2541296711593
run_002,5560000,22.24,-400005.49497947027,301.4672453789363
run_002,5570000,22.28,-399869.46832143376,301.56112391309716
run_003,5750000,23.0,-399861.90927159926,302.0547101825816
run_003,5760000,23.04,-399698.8307684045,302.12665915450015
run_003,5770000,23.08,-399932.77980203205,300.1820624623173
run_003,5780000,23.12,-400098.41730478755,304.56170932156135
run_003,5790000,23.16,-401465.7676984456,303.0849783918873
run_003,5800000,23.2,-399926.4105167561,300.4585118417965
run_003,5810000,23.24,-400691.47764413455,301.5343240399127
run_003,5820000,23.28,-400399.9621936381,303.3424993737048
run_003,5830000,23.32,-400444.3395934254,302.9711447458661
run_003,5840000,23.36,-398908.79531545495,304.01233824728536
run_003,5850000,23.4,-399597.2689509473,303.30501114245266
run_003,5860000,23.44,-400443.20819337456,301.6508955904635
run_003,5870000,23.48,-399972.6536270345,302.0229873464448
run_003,5880000,23.52,-400477.07951063174,301.8390212228565
run_003,5890000,23.56,-399852.83907984034,302.5391876543039
run_003,5900000,23.6,-400268.07827429404,302.1049928523088
run_003,5910000,23.64,-400213.9206245914,306.9068825072359
run_003,5920000,23.68,-399631.5958149873,302.9415016641317
run_003,5930000,23.72,-399877.4244499854,301.4637703462641
run_003,5940000,23.76,-399953.3628689258,302.37099080776613
run_003,5950000,23.8,-400811.53328258893,303.5306250060978
run_003,5960000,23.84,-399981.480284567,304.7900874157412
run_003,5970000,23.88,-399642.8039641122,299.4643102594678
run_003,5980000,23.92,-399090.96565687424,305.097917393291
run_003,5990000,23.96,-400969.81040414376,303.9312541515996
run_003,6000000,24.0,-400604.2547110913,302.36727884104806
run_003,6010000,24.04,-399979.25837885705,303.3830414215477
run_003,6020000,24.08,-400032.35157227586,299.54518374711284
run_003,6030000,24.12,-401129.3005911268,303.7436023872983
run_003,6040000,24.16,-399671.90744733624,303.7866980576352
run_003,6050000,24.2,-398760.9964333947,299.817368313767
run_003,6060000,24.24,-401639.14628677,299.4284542405315
run_003,6070000,24.28,-401447.1183532267,301.12387529451127
run_003,6080000,24.32,-400849.9593170902,300.50113364404166
run_003,6090000,24.36,-400278.0902697861,298.7754640102103
run_003,6100000,24.4,-401025.7936014789,301.16660240077687
run_003,6110000,24.44,-399200.45738379913,300.8325517221546
run_003,6120000,24.48,-400456.2417572704,302.9709867898356
run_003,6130000,24.52,-401072.5787765223,304.7673680733461
run_003,6140000,24.56,-399270.7956001926,302.72981425718064
run_003,6150000,24.6,-400514.7733102094,302.5431365550678
run_003,6160000,24.64,-400430.98202600377,301.9756005372778
run_003,6170000,24.68,-400245.4767170276,299.40312862363226
run_003,6180000,24.72,-399503.16745121893,304.22534195449094
run_003,6190000,24.76,-400046.81388580473,300.4085714101355
run_003,6200000,24.8,-400838.4013701761,302.37930982537546
run_003,6210000,24.84,-400602.97615091084,299.6163166128735
run_003,6220000,24.88,-400143.6435009416,302.67737285503586
run_003,6230000,24.92,-399797.70917250146,302.8558105175547
run_003,6240000,24.96,-399496.63931879634,303.30348423415734
run_003,6250000,25.0,-400506.89352458157,301.2559791880668
run_003,6260000,25.04,-399516.7013764661,301.18821605095803
run_003,6270000,25.08,-400806.10220700945,303.5364167272182
run_003,6280000,25.12,-400577.34262823965,303.5464732611636
run_003,6290000,25.16,-400732.9646936739,300.80764732133684
run_003,6300000,25.2,-399082.33455970255,303.1694322162249
run_003,6310000,25.24,-400731.12579001836,305.3934531264625
run_003,6320000,25.28,-400837.67690242385,302.9061984913023
run_003,6330000,25.32,-400395.6987775443,303.4899250022243
run_003,6340000,25.36,-400580.2174128718,301.5983752103034
run_003,6350000,25.4,-400411.16692466685,302.3082032856199
run_003,6360000,25.44,-401465.51083266665,301.68606713326744
run_003,6370000,25.48,-401473.4879059235,302.57104212046613
run_003,6380000,25.52,-400682.3844827886,303.74007470261586
run_003,6390000,25.56,-399745.8193522291,303.9277264669172
run_003,6400000,25.6,-400960.5262347078,302.87995146422475
run_003,6410000,25.64,-400561.6897274961,301.35491231520547
run_003,6420000,25.68,-399905.2902297159,300.99582560574
run_003,6430000,25.72,-400598.444128521,302.929681287845
run_003,6440000,25.76,-399825.68448241847,302.23343743115646
run_003,6450000,25.8,-399856.4607115849,301.8408113912028
run_003,6460000,25.84,-400701.3728053004,301.01277955301975
run_003,6470000,25.88,-400727.67308076564,302.8875070276864
run_003,6480000,25.92,-400438.83930070535,299.3756179483103
run_003,6490000,25.96,-400364.7781268107,300.59227427367284
run_003,6500000,26.0,-400302.3344313903,307.44988268827944
run_003,6510000,26.04,-399974.5506987071,303.755712349641
run_003,6520000,26.08,-400761.82044783887,300.83621103686255
run_003,6530000,26.12,-401063.24941140856,303.66133362138345
run_003,6540000,26.16,-399641.13865353516,300.4161269735971
run_003,6550000,26.2,-400217.12014443846,303.53336291062743
run_003,6560000,26.24,-400595.6597392603,303.12770549815286
run_003,6570000,26.28,-401683.7155807605,297.65697735783874
run_003,6580000,26.32,-398870.82384512504,303.47897338410576
run_003,6590000,26.36,-400388.9887867002,303.11754366018704
run_003,6600000,26.4,-400155.085492417,302.5778342297801
run_003,6610000,26.44,-398743.29785345006,303.3702996350828
run_003,6620000,26.48,-400192.28620675206,303.0404874432805
run_003,6630000,26.52,-400373.1418125562,299.1050392679668
run_003,6640000,26.56,-400191.005627627,302.43593706233
run_003,6650000,26.6,-400764.09232466645,301.4892539191939
run_003,6660000,26.64,-400133.7227649598,300.6590633485933
run_003,6670000,26.68,-399233.11616202584,303.43969498450736
run_003,6680000,26.72,-400517.14133131667,301.8209089313527
run_003,6690000,26.76,-400647.0835233261,301.44534214269913
run_003,6700000,26.8,-400488.8867311352,297.0851238752135
run_003,6710000,26.84,-399656.2035954769,299.598283299385
run_003,6720000,26.88,-398693.53355501336,301.3601511902189
run_003,6730000,26.92,-398527.61346148327,302.0204073979457
run_003,6740000,26.96,-399997.09682623646,299.7232528455604
run_003,6750000,27.0,-400314.49884334044,301.1343793705433
run_003,6760000,27.04,-400109.03123527486,302.9533483664234
run_003,6770000,27.08,-400783.14189587114,302.666052672846
run_003,6780000,27.12,-399826.8235051839,302.9691966214893
run_003,6790000,27.16,-400115.8480117719,301.4145933687508
run_003,6800000,27.2,-400038.3035429113,302.6977491829777
run_003,6810000,27.24,-401231.49659877596,305.36633734121693
run_003,6820000,27.28,-400112.23948103795,300.8235219024078
run_003,6830000,27.32,-400683.0664690449,302.36604151880874
run_003,6840000,27.36,-400266.2725183952,300.7334343129803
run_003,6850000,27.4,-400500.9546439906,301.603640411322
run_003,6860000,27.44,-400317.58429226815,300.2067562550943
run_003,6870000,27.48,-400360.88698535576,302.5753595853013
run_003,6880000,27.52,-401399.9777227454,300.53809535519196
run_003,6890000,27.56,-399931.8915829789,301.7369553011118
run_003,6900000,27.6,-401404.7059437984,302.7186257050162
run_003,6910000,27.64,-400442.7393536093,300.87275153193127
run_003,6920000,27.68,-401369.82909340016,301.7035476006491
run_003,6930000,27.72,-399058.3523670123,301.35488598920034
run_003,6940000,27.76,-399387.80794664216,304.0144969797029
run_003,6950000,27.8,-400967.38052704325,300.6407931010588
run_003,6960000,27.84,-399998.96874583676,300.59203733962704
run_003,6970000,27.88,-399907.8442333322,302.42008880726416
run_003,6980000,27.92,-399422.64875370055,301.4976255888134
run_003,6990000,27.96,-400594.76734455815,301.97209917860044
run_003,7000000,28.0,-400992.08786561573,300.60369975988317
run_003,7010000,28.04,-399676.50397578557,304.1241447909144
run_003,7020000,28.08,-400340.00730154547,300.2914206874727
run_003,7030000,28.12,-400958.461316627,305.01204196467836
run_003,7040000,28.16,-399945.6541222546,306.3900240492494
run_003,7050000,28.2,-401199.6342369716,302.61039949807986
run_003,7060000,28.24,-400742.258615592,301.54127410525723
run_003,7070000,28.28,-401302.01361753605,301.03165529867124
run_003,7080000,28.32,-400050.42345240177,299.3754599922798
run_003,7090000,28.36,-398835.27559673367,302.2538137590982
run_003,7100000,28.4,-400244.01262019644,299.9076401852302
run_003,7110000,28.44,-399244.79667804437,300.1380980338123
run_003,7120000,28.48,-400091.04278021585,302.1693599347606
run_003,7130000,28.52,-399490.3803734975,301.7672828589787
run_003,7140000,28.56,-400049.25798467314,303.8194739339757
run_003,7150000,28.6,-400903.9621995783,303.1103566607967
run_003,7160000,28.64,-400414.61778119043,302.2343325153295
run_003,7170000,28.68,-400361.78605338023,302.96609015288834
run_003,7180000,28.72,-400794.59278734936,302.36727884104806
run_003,7190000,28.76,-400976.5363808067,301.80229644575206
run_003,7200000,28.8,-400556.3659075722,303.1367879699099
run_003,7210000,28.84,-399109.88001780305,301.59871744836965
run_003,7220000,28.88,-400533.50113625475,302.12729097862234
run_003,7230000,28.92,-399468.2229388964,301.1780805389973
run_003,7240000,28.96,-402115.2081637238,300.5339358463873
run_003,7250000,29.0,-399776.9351636155,302.84888677821533
run_003,7260000,29.04,-399996.9347054346,302.53666035781504
run_003,7270000,29.08,-399607.11543134064,303.9217767897662
run_003,7280000,29.12,-399784.5322168991,300.979082266501
run_003,7290000,29.16,-400860.9350920662,299.1491090004921
run_003,7300000,29.2,-399350.8424038915,304.0714664547237
run_003,7310000,29.24,-400293.8061379676,304.7320122485065
run_003,7320000,29.28,-400672.82039983454,302.4886417245258
run_003,7330000,29.32,-400364.61245736387,300.7057393556227
run_003,7340000,29.36,-400107.3632512421,305.17789579676287
run_003,7350000,29.4,-400095.5556529381,299.0026047821508
run_003,7360000,29.44,-399727.08694602153,301.53356058576503
run_003,7370000,29.48,-400382.2568449974,300.56618520262595
run_003,7380000,29.52,-401355.6766131271,304.2643044420283
run_003,7390000,29.56,-401042.9779075226,302.2948033490277
run_003,7400000,29.6,-399147.99075037567,300.39153848484045
run_003,7410000,29.64,-400729.28145032027,303.13141746487094
run_003,7420000,29.68,-399664.032052882,302.33932062363954
run_003,7430000,29.72,-401293.9513572096,302.2838517309091
run_003,7440000,29.76,-399916.7948887218,301.3733931707806
run_003,7450000,29.8,-400546.62105140905,301.8436282737477
run_003,7460000,29.84,-399515.3489685599,301.61282818709935
run_003,7470000,29.88,-401093.5818422877,301.6443140891903
run_003,7480000,29.92,-400021.2586656704,302.87250120478353
run_003,7490000,29.96,-401217.005310033,301.7541725084424
run_003,7500000,30.0,-400812.6419798706,303.27420971649417
run_003,7510000,30.04,-399588.01228953595,303.95381553796415
run_003,7520000,30.08,-400256.3123532587,301.35041056833455
run_003,7530000,30.12,-400197.9948454483,299.8612274382516
run_003,7540000,30.16,-400846.0944799157,301.79861080503906
run_003,7550000,30.2,-400110.73849416943,303.68842308062386
run_003,7560000,30.24,-399220.06331764674,304.54430783219505
run_003,7570000,30.28,-400986.76652966323,301.6525278027792
run_003,7580000,30.32,-400635.05896693165,300.6512971770909
run_003,7590000,30.36,-399957.29912100267,303.1386044642613
run_003,7600000,30.4,-400625.35431630723,302.119235221064
run_003,7610000,30.44,-400672.43261296675,300.845425138645
run_003,7620000,30.48,-400764.8999516966,301.3385112140327
run_003,7630000,30.52,-400867.83504168014,301.996661341352
run_003,7640000,30.56,-400059.0940628387,300.00093954727896
run_003,7650000,30.6,-400030.80968784564,300.6378709144936
run_003,7660000,30.64,-400242.385246814,300.8899160872518
run_003,7670000,30.68,-399452.83728865,301.61761952002627
run_003,7680000,30.72,-400468.64306224533,304.0656220815932
run_003,7690000,30.76,-400153.36058738525,301.51855476286215
run_003,7700000,30.8,-400861.08557541925,303.65925386698103
run_003,7710000,30.84,-400751.97456337,301.12079515191544
run_003,7720000,30.88,-400152.2868392507,301.61780380206187
run_003,7730000,30.92,-400370.9628755695,302.661235013914
run_003,7740000,30.96,-400071.36310039647,304.0064412221446
run_003,7750000,31.0,-399202.6294801687,301.23431288587545
run_003,7760000,31.04,-400920.99790953984,302.44541442416346
run_003,7770000,31.08,-400647.9496720182,303.39444058175286
run_003,7780000,31.12,-399623.60318308626,302.20834874830297
run_003,7790000,31.16,-399981.6126023324,300.7437277809716
run_003,7800000,31.2,-400185.25941197784,302.13318800376317
run_003,7810000,31.24,-399865.9905692553,301.1175307272839
run_003,7820000,31.28,-399948.64890602697,301.13306307028864
run_003,7830000,31.32,-399898.2681446511,303.47068069250156
run_003,7840000,31.36,-400344.657008535,302.3373198472525
run_003,7850000,31.4,-400927.0681538901,300.5961705224266
run_003,7860000,31.44,-399754.7172929228,302.01332570257574
run_003,7870000,31.48,-400935.6027483251,301.8739821576197
run_003,7880000,31.52,-399508.82694586297,303.04709527055877
run_003,7890000,31.56,-399886.7781279045,303.38696399630646
run_003,7900000,31.6,-399882.07069591805,302.4317512275203
run_003,7910000,31.64,-400717.14104779717,303.1921252326149
run_003,7920000,31.68,-400207.24579221965,301.30512983957505
run_003,7930000,31.72,-400367.9381798133,303.5978352970996
run_003,7940000,31.76,-400611.9204428131,301.79439864422426
run_003,7950000,31.8,-402070.7287604045,299.9835643839178
run_003,7960000,31.84,-400585.2685129754,300.69910520233935
run_003,7970000,31.88,-401614.4864083971,302.0640032623793
run_003,7980000,31.92,-399961.2131740295,300.92490334802005
run_003,7990000,31.96,-401914.6851480517,300.7438857370022
run_003,8000000,32.0,-400504.92498958507,302.99404837029687
run_003,8010000,32.04,-401178.1419950614,303.34197285360295
run_003,8020000,32.08,-399581.7653136519,302.29856796775596
run_003,8030000,32.12,-399479.2188818357,302.2079275322215
run_003,8040000,32.16,-399954.8044783077,303.560478695873
run_003,8050000,32.2,-400070.95450771344,300.13320139686505
run_003,8060000,32.24,-399495.139029989,301.66021499626635
run_003,8070000,32.28,-399183.5666747445,301.7967416586775
run_003,8080000,32.32,-400264.7169587363,304.4084919719214
run_003,8090000,32.36,-400139.5339729069,303.16951119424016
run_003,8100000,32.4,-400736.6118894941,301.03039165042685
run_003,8110000,32.44,-400152.0310919727,300.76086601028703
run_003,8120000,32.48,-399476.9962016067,300.34391474162766
run_003,8130000,32.52,-398660.6738813892,304.3650540635183
run_003,8140000,32.56,-400296.5942271992,301.9103646966579
run_003,8150000,32.6,-400637.87742980546,301.07622522529334
run_003,8160000,32.64,-400396.12187584466,302.44141287138933
run_003,8170000,32.68,-400097.82324160635,305.7237391863564
run_003,8180000,32.72,-401152.2024867432,300.38493065756217
run_003,8190000,32.76,-400756.4403481649,301.29433617748697
run_003,8200000,32.8,-400016.6874048803,302.78973224477187
run_003,8210000,32.84,-400662.10464825504,302.6051079710562
run_003,8220000,32.88,-399767.2499429714,302.2353329035231
run_003,8230000,32.92,-400080.8202405798,302.033833660543
run_003,8240000,32.96,-399824.27810199326,299.5207532143868
run_003,8250000,33.0,-400524.5891926391,298.76788212074365
run_003,8260000,33.04,-400360.99032321456,301.59453161355987
run_003,8270000,33.08,-399472.20836955984,299.68084165135593
run_003,8280000,33.12,-399862.1161515324,300.0355845699811
run_003,8290000,33.16,-401233.26422669087,301.1755795685135
run_003,8300000,33.2,-400989.7053369174,302.18573470992834
run_003,8310000,33.24,-401099.7078878626,300.0875784300393
run_003,8320000,33.28,-400383.5518306864,303.2243482628484
run_003,8330000,33.32,-400600.16912446846,300.94346318161047
run_003,8340000,33.36,-400987.7088043117,301.47882882117716
run_003,8350000,33.4,-400215.6404384088,301.5183704808265
run_003,8360000,33.44,-400368.3629594629,298.7908120711794
run_003,8370000,33.48,-400780.01705656457,300.4979218714204
run_003,8380000,33.52,-400205.77396406047,301.88330156342255
run_003,8390000,33.56,-399500.0312756328,300.8810178975304
run_003,8400000,33.6,-399855.49147506594,299.454990853665
run_003,8410000,33.64,-400097.10709922435,299.4908468726014
run_003,8420000,33.68,-399951.3556080293,302.71709879672085
run_003,8430000,33.72,-401709.8708935764,301.7166052991751
run_003,8440000,33.76,-401364.60976478853,302.2141141434183
run_003,8450000,33.8,-400426.0542205693,301.54743439044887
run_003,8460000,33.84,-400162.10434852424,299.5300726201896
run_003,8470000,33.88,-400461.08468249347,301.08020045206234
run_003,8480000,33.92,-400620.4884028181,301.99392343682234
run_003,8490000,33.96,-400342.0167869821,302.0571585010552
run_003,8500000,34.0,-400441.6335053346,301.36162544650415
run_003,8510000,34.04,-400082.53990056715,302.67700429096453
run_003,8520000,34.08,-399709.73905037297,303.94425919811545
run_003,8530000,34.12,-400560.916651126,302.15935605282533
run_003,8540000,34.16,-400787.35782379075,299.11580660404974
run_003,8550000,34.2,-400312.28991222684,301.4647444084525
run_003,8560000,34.24,-399930.6091906766,304.8204149736081
run_003,8570000,34.28,-400215.1955827081,301.9898692320381
run_003,8580000,34.32,-401271.24065509066,300.6480064264543
run_003,8590000,34.36,-399715.8574414544,302.585179185201
run_003,8600000,34.4,-400102.88775313343,301.43683884305415
run_003,8610000,34.44,-399105.35161897214,303.44977784445786
run_003,8620000,34.48,-400604.03271793853,299.2721304222906
run_003,8630000,34.52,-400071.8966252799,302.48542995190445
run_003,8640000,34.56,-399350.92921713414,303.5421557963284
run_003,8650000,34.6,-400020.11375017394,299.71203796739087
run_003,8660000,34.64,-401172.3653815889,300.98063550080144
run_003,8670000,34.68,-400316.5334969389,301.6161189377359
run_003,8680000,34.72,-399868.4010236745,301.43146833801524
run_003,8690000,34.76,-401186.7580945606,302.98304410016806
run_003,8700000,34.8,-400691.71307423734,304.10963916210824
run_003,8710000,34.84,-400520.924657644,300.2194980415592
run_003,8720000,34.88,-399503.50399732334,301.77668124279677
run_003,8730000,34.92,-399607.55506193964,299.00710652902166
run_003,8740000,34.96,-400780.5881562305,299.96797938890285
run_003,8750000,35.0,-399645.9622923073,302.60634529329553
run_003,8760000,35.04,-401390.51059811516,299.84503694511955
run_003,8770000,35.08,-400547.2159398834,299.54997508003976
run_003,8780000,35.12,-400052.6505287823,301.0485565939409
run_003,8790000,35.16,-400896.7932749281,300.38277192514454
run_003,8800000,35.2,-400116.31952655665,304.98334661912725
run_003,8810000,35.24,-399035.7894233621,301.4469217030047
run_003,8820000,35.28,-400643.9053689225,302.5566681216855
run_003,8830000,35.32,-399516.86935849255,302.3032539966625
run_003,8840000,35.36,-399693.1992299843,301.7848949563857
run_003,8850000,35.4,-401171.58483348344,303.1620609347989
run_003,8860000,35.44,-399839.68557707407,304.3165089101273
run_003,8870000,35.48,-400383.9529754021,304.46364495259076
run_003,8880000,35.52,-399825.56704222574,300.78845566362423
run_003,8890000,35.56,-399748.3368673513,300.3685822083996
run_003,8900000,35.6,-401922.18348425045,302.2225911170582
run_003,8910000,35.64,-400149.93818055396,299.9959376063114
run_003,8920000,35.68,-399418.98111682944,303.62745205282897
run_003,8930000,35.72,-399579.9858059853,301.9469315177318
run_003,8940000,35.76,-400449.2610938784,302.06316083021636
run_003,8950000,35.8,-401223.7965566488,300.9810830428881
run_003,8960000,35.84,-401329.0387308439,303.3347332022025
run_003,8970000,35.88,-399095.2209816226,304.58932530090374
run_003,8980000,35.92,-399982.79197404534,302.48627238406743
run_003,8990000,35.96,-400852.9734873697,302.9537695825049
run_003,9000000,36.0,-400759.2454454447,300.61475668202206
run_003,9010000,36.04,-399188.63339357893,304.61933694670944
run_003,9020000,36.08,-399412.714966577,302.53963519639046
run_003,9030000,36.12,-399810.73656769027,302.05249879815375
run_003,9040000,36.16,-400031.93366046366,303.1310752268048
run_003,9050000,36.2,-400508.0983242481,301.7150783908797
run_003,9060000,36.24,-400278.68507864303,302.7678553345398
run_003,9070000,36.28,-400187.0834169744,297.61285497330323
run_003,9080000,36.32,-400605.3254395572,299.6466704967455
run_003,9090000,36.36,-399756.5323864911,304.0503529986393
run_003,9100000,36.4,-401402.932854783,300.67975558859615
run_003,9110000,36.44,-400834.8196322189,303.71243239726846
run_003,9120000,36.48,-399909.6421598694,298.84754461215437
run_003,9130000,36.52,-399819.9834294126,304.8672489366681
run_003,9140000,36.56,-399527.014275647,299.9684269309894
run_003,9150000,36.6,-400418.9445924212,300.2141012105152
run_003,9160000,36.64,-399768.1707207579,302.45778764655705
run_003,9170000,36.68,-400177.5148936787,301.3661535193801
run_003,9180000,36.72,-399713.69037245703,299.86162232832805
run_003,9190000,36.76,-401273.67669326183,301.35277990879297
run_003,9200000,36.8,-400319.7789713405,300.8083054714642
run_003,9210000,36.84,-399783.06666287966,301.7587532333286
run_003,9220000,36.88,-400390.5673576344,303.14745000197246
run_003,9230000,36.92,-400016.18530990253,300.2070984931605
run_003,9240000,36.96,-402101.2053435941,299.1384732944346
run_003,9250000,37.0,-402508.82522259466,303.6696789649978
run_003,9260000,37.04,-400352.1090440396,302.4332254838055
run_003,9270000,37.08,-399441.3475453234,300.8445300544718
run_003,9280000,37.12,-400085.5916449465,304.153261352547
run_003,9290000,37.16,-400260.96517962683,302.2470743017945
run_003,9300000,37.2,-398823.9650762046,302.5067013640194
run_003,9310000,37.24,-400552.8186152638,302.16414738575224
run_003,9320000,37.28,-400313.9902849358,301.68922625387864
run_003,9330000,37.32,-400487.9132179457,303.6769712684085
run_003,9340000,37.36,-402061.13123050425,303.29921942133234
run_003,9350000,37.4,-400956.5077202611,300.4834688946245
run_003,9360000,37.44,-399876.8986747945,299.98019465526585
run_003,9370000,37.48,-400525.00662542856,300.1361762354406
run_003,9380000,37.52,-399727.6944142531,301.29223009707954
run_003,9390000,37.56,-399447.03669574065,302.4910110649841
run_003,9400000,37.6,-400894.9244996088,304.0338992454563
run_003,9410000,37.64,-400754.2216849935,300.30605794630424
run_003,9420000,37.68,-400313.50702006,303.3755648361013
run_003,9430000,37.72,-401567.0763612846,303.0083433910622
run_003,9440000,37.76,-399809.50824173307,301.1257444408729
run_003,9450000,37.8,-400823.4014687375,303.80836435982656
run_003,9460000,37.84,-400816.16119817714,301.9140503373709
run_003,9470000,37.88,-400707.26023981976,300.91845347677236
run_003,9480000,37.92,-400015.3787894109,299.34489550036704
run_003,9490000,37.96,-399511.3704704705,301.3858980231997
run_003,9500000,38.0,-400045.15445537516,301.3673908416194
run_003,9510000,38.04,-400587.963364589,303.1875445077287
run_003,9520000,38.08,-400918.0313210678,301.9317414127932
run_003,9530000,38.12,-399981.4009193401,298.93599998926607
run_003,9540000,38.16,-401046.63111518,300.6555093379057
run_003,9550000,38.2,-400946.24852969614,303.0470426185486
run_003,9560000,38.24,-400694.9640578774,303.4336926553462
run_003,9570000,38.28,-400089.2791137623,300.77123845629353
run_003,9580000,38.32,-400739.90755845536,303.38796438450004
run_003,9590000,38.36,-401432.5509991455,302.5825729106968
run_003,9600000,38.4,-399994.347363068,298.7515599975861
run_003,9610000,38.44,-400407.4600110515,302.89548380722954
run_003,9620000,38.48,-400518.77248806786,303.09982625875966
run_003,9630000,38.52,-401310.7332445937,302.0581588892488
run_003,9640000,38.56,-399833.3696557933,304.0439821054069
run_003,9650000,38.6,-400732.08430005144,304.2791523089006
run_003,9660000,38.64,-400618.6489705045,300.1571054094893
run_003,9670000,38.68,-399461.17692216136,297.95609342770285
run_003,9680000,38.72,-400231.2711433829,303.324097496145
run_003,9690000,38.76,-400018.77402107837,300.6501388328668
run_003,9700000,38.8,-399806.1687452176,302.51049230875276
run_003,9710000,38.84,-401251.56533464696,303.8182366117363
run_003,9720000,38.88,-399473.78012859914,302.838303724168
run_003,9730000,38.92,-400536.4479788898,301.3599932341884
run_003,9740000,38.96,-398946.17322643497,302.2980940996643
run_003,9750000,39.0,-400546.624336689,302.0943044942411
run_003,9760000,39.04,-401248.8318462889,300.4208919805189
run_003,9770000,39.08,-399688.54323626054,298.9507952041282
run_003,9780000,39.12,-401063.25966606964,303.28816249919333
run_003,9790000,39.16,-400564.58530016383,302.8455170495634
run_003,9800000,39.2,-400112.0316579605,301.75593635078366
run_003,9810000,39.24,-399863.9916022832,300.87054014750345
run_004,9820000,39.28,-400421.9923826924,303.44364388527123
run_004,9830000,39.32,-400207.69323697477,304.8932063776896
run_004,9840000,39.36,-400606.9904687025,302.8667358096682
run_004,9850000,39.4,-400553.6718408768,301.9637801609911
run_004,9860000,39.44,-399758.3339392389,302.56535570336615
